Gene_ID	LNCaP_1	LNCaP_2
PCDHGA12	0.616094	0.347198
C17orf105	0.0112683	0
GPHN	5.64018	5.73982
SERPINA12	0	0
FIGN	0.00847466	0.00403869
PRSS37	0	0
MCL1	32.4643	32.6742
FOXA1	94.4244	92.8888
PANX1	4.6319	4.58469
RBM38	5.593	4.33543
KIAA2026	1.50021	1.40159
FAM215A	0	0
GNG4	0.411108	0.537108
CACNA1D	0.725211	0.783684
RLF	2.23355	2.16692
SMS	51.7766	50.5448
ARHGEF10L	2.66406	2.4474
NUP205	11.9751	12.8458
SEC16B	0	0.0201526
TBATA	0	0
P2RY10	0	0
OR5D18	0	0
CCT5	99.4729	102.27
AKR7L	0.318905	0.121792
HIST1H2AB	0.187349	0
CAAP1	8.12827	8.2128
TMC1	0	0.039825
RGP1	25.6625	24.3897
CSMD3	0	0
LIG1	3.58907	3.12254
PTPRR	2.1	2.93093
RPS24	2495.62	2559.43
RPS6KB1	11.3333	10.6162
PSEN2	15.6029	13.2304
ADCK3	22.4222	21.8151
ATG9A	15.5486	19.8301
GPC3	2.26975	1.92348
PDE4A	0.126846	0.122904
MAP3K5	1.84841	1.72444
AC024940.1	0.201809	0.192827
DEFB110	0	0
CLNS1A	92.6275	98.3984
XAGE1B	3.36465	4.06186
BCL2L10	0	0
SPOCK2	0.215814	0.185004
FAM21C	8.26398	7.68142
SNRNP35	7.51697	7.21612
NENF	42.0558	44.5467
FTH1	2679.11	2729.37
AC040977.1	22.5335	22.2572
MAN2B1	40.8541	41.3733
SV2A	0.0189354	0.0541705
RNF113B	0	0
METTL14	5.5	4.93938
PDXDC1	41.5196	41.9486
KIF25	0.0742221	0
TOMM7	204.649	203.403
LPP	20.4894	18.9823
SCFD1	24.5118	25.6112
CSTL1	0	0
HUS1	10.7993	12.0733
DGCR6	18.3707	17.5254
ST3GAL6	0	0.0231765
NYAP1	0.130386	0.0893236
TCP10L2	0	0
NOV	0.557497	0.515444
TIMM9	18.1615	17.8572
TNFRSF4	0	0.0469894
SLC16A9	1.73932	1.7834
ECI2	73.9306	75.1401
RPS9	1547.03	1516.57
ZNF615	6.41044	6.43771
FAM13B	8.23487	8.24408
PCSK6	11.2515	9.8349
ZNF831	0	0
PRAMEF10	0	0
TCTA	18.6094	19.0246
LGALS9	0.0290045	0
APPL1	10.0124	8.86525
KIF5A	0.0918875	0.0918952
TLR8	0	0
PDAP1	69.4443	65.7823
RPS8	1806.3	1805.05
AKT3	0.0294882	0
RTN4RL1	3.35731	3.42549
TMX1	13.7847	13.2913
RBMY1D	0	0
BEX5	0.533216	0.0639305
RP11-455G16.1	0.0214696	0
APBB1IP	0	0
RP11-286N22.8	3.61296	6.56197
SLC50A1	67.6102	70.7708
GPI	293.523	293.572
FAM120AOS	31.3771	29.2793
HSPA12B	0.177108	0.142944
PDE4B	0	0
SLC9A7	5.90701	5.01495
DCAF4L2	0	0
IFT88	4.36691	5.6796
RHAG	0	0
HSD11B1	0	0
GPR133	0.634273	0.93134
NELL2	1.55596	0.479038
AMH	0.404555	0.169117
ARHGAP25	0	0.143575
MAP3K11	16.9507	16.3552
AL158091.1	0	0
ARID3B	0.925169	1.19753
PRICKLE2	0.0100106	0.0377946
ITFG2	7.08562	6.38938
WDR18	42.6155	40.7593
METTL15	4.99902	8.31565
SAPCD2	12.896	12.195
OGFOD1	13.5351	15.7493
SLC35E2	8.12324	7.29973
YPEL1	4.31328	4.01069
FAM160B1	4.76739	5.36416
DUSP11	3.61556	3.09586
ERCC2	9.34189	8.62986
ISLR	0	0
PLXNA3	3.89441	4.12824
SPAG7	30.4196	29.5322
SYNJ2	0.9852	1.26191
SETDB2	3.93449	4.05454
TIMM17B	58.5168	58.6793
AP002884.2	0	0
ADPRHL1	20.5875	19.4805
CCDC83	0.369666	0.279565
CLEC2L	0	0
PI3	0	0
FAM76B	4.42233	4.69688
TSEN34	42.5232	45.3394
TPPP3	0	0
ITM2A	0	0
ARHGAP31	0.134634	0.534609
NKX6-2	0	0
HEATR1	7.28387	7.68306
CD200	0.0681306	0.043371
CLC	0	0
TEKT2	0	0
DDX49	26.0201	24.9262
ZKSCAN2	1.02847	0.923615
C22orf43	0	0
P2RY14	0	0
RNF185	12.0204	12.7359
MYLIP	5.22838	4.64148
ZNF524	10.2655	10.2455
CGNL1	5.6993	6.07602
ECSCR	0	0
NAA15	6.73369	6.93108
SLA2	0.126216	0.165605
KIAA1009	0.795378	0.551569
CYP3A43	0.149887	0
PCDHB4	0.468475	0.390995
MYL5	18.6451	19.1235
GOLGA8K	0.00804987	0.0161447
EPS15	16.5384	17.5457
ZNF479	0	0
RASEF	20.318	21.0124
ZNF540	0.645537	0.449932
TTL	1.09533	1.09061
CCNY	17.3267	16.8777
CTSW	0	0
NPC1	7.77439	8.2968
RGPD2	0.138809	0.173347
SPRR2D	0	0
TERF1	9.8609	9.21924
NDUFV1	123.376	117.618
PDHA1	44.8548	44.2076
ZNF182	0.989397	0.871262
AMPD1	0	0
C1QBP	192.676	199.827
PRPF8	47.4336	48.8141
CCDC65	0.0737358	0.103229
SSBP2	11.1566	10.1736
SYTL1	8.96053	10.0014
ARL5A	12.9842	13.7914
DAPK1	0.534226	0.612737
CYP24A1	0	0
HOXC4	4.58841	4.57568
C6orf48	255.028	261.254
GTF2E2	16.2955	18.3028
MRPL46	19.6567	18.7264
APOBR	0.12258	0.119072
EBF2	0.080544	0.0498259
DR1	16.7624	16.5849
BAG2	3.39334	3.23127
WBP11	25.0228	25.1248
PLEKHA5	5.56126	4.98488
AC104472.1	0	0
OPHN1	1.18144	1.69876
PCDHA6	0.046426	0.0154918
LRRC37A2	1.40258	1.34246
CTSF	16.2671	17.4741
CENPBD1	4.35792	4.62902
MAF1	51.5693	46.3079
C18orf54	0.608406	0.591956
PSMD6	67.1892	69.7539
AP1G1	17.8906	18.2705
TP53TG3	0.641113	0.614097
TRIM77	0	0
KANK4	0.064739	0.0255518
TFEC	0	0
CXorf27	0	0
TCEB3CL2	0	0
ZNF319	2.49351	3.08439
HNRNPLL	13.3964	12.6956
UBL4B	0.0316658	0
PABPC4L	0	0
CTSE	0	0
CYP1B1	0	0.00752031
EFCAB8	0	0
ZNF773	7.56877	8.19791
SLC4A7	5.14975	5.64636
ZDHHC14	4.45881	4.65529
KIAA1875	0.165402	0.0957312
GPATCH2L	4.72129	6.35
DCDC2B	0.072645	0.0694646
TGOLN2	13.6743	13.5574
NMNAT3	1.90436	2.0559
LDLRAD3	3.2655	3.24343
DDHD1	1.60572	1.78191
ZBTB26	1.561	1.4492
UBE2Z	23.6229	22.5395
PLRG1	21.6155	21.7871
GCKR	0.0212427	0.0202819
GLTSCR1	4.98857	4.78328
MAPK12	16.9682	18.051
TRPV1	0.0995075	0.312513
AC002553.1	0	0
OR4N5	0	0
ADAMDEC1	0	0
CRY1	7.58752	7.46594
ATN1	45.8202	45.1031
SIM2	5.32765	5.59725
CGB1	0	0
ZSCAN5D	0	0
FUNDC2	4.7986	5.18276
RD3L	0	0
C19orf82	11.609	9.71932
VPS45	8.98625	11.4298
CST6	0	0
ASB7	4.41684	4.98015
PEX3	9.33974	6.76181
IQCJ-SCHIP1	0.250899	0.0496139
OR6P1	0	0
HTRA2	5.9592	6.17919
PRKCH	7.89565	9.64642
C2orf83	0	0
ADO	7.22887	7.63215
GABRG3	0.0904796	0
AL513478.1	0	0
ERI3	51.5036	47.7698
CPXM2	0.0119507	0.0113993
NUTM2G	0.0436696	0.0384311
CMTR2	5.69119	6.3019
LIN9	1.97681	2.41989
AC007375.1	0	0
OR5B17	0	0
ABCD1	31.3691	29.782
LMBR1	8.88574	9.40522
SF3B14	89.3806	86.6578
TMEM165	31.1628	35.3592
PBX3	3.81664	4.76551
RARG	4.79922	4.81009
FAM150A	0	0
CTRC	0	0
SLC22A8	0	0
TSKU	6.00241	5.39163
ETFB	208.907	211.246
ZNF354B	1.74706	2.51269
RXFP3	0	0.049639
SEPHS1	64.6025	71.9404
RFFL	6.94524	8.27397
B3GALNT1	0	0
SFTPD	0.196552	0
ERICH2	0	0
KLRF2	0	0
HIC1	0.368871	0.143627
CEP68	1.41814	1.47591
HIST1H3D	4.69952	4.62116
RP11-865B13.1	0	0
IQCF6	0	0
INHBA	0	0.00645957
ZNF784	4.35415	4.11624
RIMBP3	0.249181	0.159511
DDX31	4.97528	3.51798
BRSK2	0.343957	0.392975
GNAI1	2.9937	4.17903
TCEB3	9.37266	9.67069
NAALADL2	23.5782	23.972
KIAA1549	2.31819	2.47793
AC132186.1	0.0145173	0
GRAP2	0	0
BPY2B	0	0
MRPL55	41.3594	41.6269
FREM1	0.0177445	0.00530535
MAK16	6.47647	6.64962
EGR1	7.64866	7.68215
IFRD1	20.1052	21.8969
SHMT1	27.9647	28.6555
DOK1	0.752943	1.18646
UROC1	0.015917	0.0151886
TRUB1	12.7016	13.3351
SPRED3	0.359151	0.50436
BACE2	0.193925	0.252483
LRMP	0	0
AGPAT1	34.8871	34.1803
C21orf67	4.2727	2.52091
CCDC159	12.7985	13.3848
ACADVL	244.107	245.76
MTRNR2L5	0	0
GPLD1	0.0975345	0.162815
HPX	0.17023	0.0813231
HDAC3	17.58	16.8169
EIF4B	411.173	388.936
AC073333.1	0	0
KCNAB1	0.0825546	0.138103
VSIG8	0	0
RB1	6.83714	7.58424
MRPS34	58.3454	58.7785
STARD13	0.67433	0.828471
PTPRA	20.6482	20.9217
NPAT	1.71761	1.63225
MYL12B	120.964	132.055
FOXK1	5.59954	5.74161
SLC24A3	0.0321799	0.184149
C10orf115	0	0
CYLC2	0	0
OR2J3	0	0
UTS2	1.26665	0.900728
RP11-17M16.1	0	0
FAM181B	0	0
SLC17A4	0	0
HRK	0.192051	0.135631
N6AMT1	2.40084	2.38206
C20orf96	13.1954	10.8403
PHYKPL	10.0572	10.8882
SOCS4	3.31152	3.50326
MIPEP	14.7883	18.0655
DMRTC2	0	0
RPS6KB2	22.3829	20.9146
CHEK1	7.38258	9.06136
C4orf3	47.5067	45.3372
CHP2	0	0
PTPN7	0.140685	0.0427413
CCNT2	4.42297	5.43274
COX8A	755.931	750.63
NUPR1	394.26	389.601
MYO5C	7.65714	8.38035
OR51V1	0	0
TBX18	0	0
SLAIN2	12.4281	10.76
BHLHB9	1.14541	1.26809
NDUFC1	134.67	151.312
SCN11A	0	0.00749694
ARSD	8.27819	8.44363
AFM	0	0
YIPF1	12.2401	12.4729
ZNF594	0.0341934	0.0276241
MEGT1	0	0.075256
OR52B4	0	0
CCR10	0.117312	0.225329
SOX8	1.22849	1.34721
AC024592.12	0.989788	0.961847
CTD-2215E18.1	0	0
SLC35E3	2.60646	2.39507
TRPM5	0.0600863	0
OR5I1	0	0
SUGP1	10.5077	9.25279
RHOH	0.615428	0.502438
FAM151A	0.791229	0.582845
TSPAN5	1.46983	1.83223
FAM221B	0.13621	0.0845942
OAF	3.44373	2.43038
DCK	8.2694	8.92429
ATXN7L3	9.2122	10.3844
CASK	10.3673	10.6141
MAGOH	55.4035	57.6791
NR5A2	0	0.0235049
FN1	27.6619	28.1656
THOC5	18.3801	15.4192
SLC2A13	0.19584	0.296437
MNS1	3.37858	3.67477
EPO	0.0369722	0
CAPRIN2	5.1281	6.26032
RUSC1	9.10721	10.6296
PTPRZ1	0.0149001	0.0189368
DYNC1I2	23.1331	21.3045
KAT6A	9.00678	9.26674
IFIT1	0.365389	0.511822
ZNF678	3.27965	4.79362
SLMO1	5.35339	3.7478
CLEC18A	0.0706908	0.0738953
HNRNPU	103.358	102.204
RCN2	46.1998	48.5777
PCID2	13.7365	12.6247
CSRP3	0	0
ABHD17C	8.28707	13.8626
GPCPD1	2.82453	2.75079
ZDHHC7	19.6433	22.8427
FOLH1	475.89	500.419
UFD1L	48.5604	44.3594
PROP1	0	0
SPACA7	0	0
FAM115C	0.157476	0.160989
RPS6	1795.68	1739.19
RPL22L1	350.811	367.748
RTP4	0	0
SNRPD2	220.454	208.808
P2RX7	0.456033	0.633445
USP17L22	0	0
YIF1A	115.136	109.965
MARCH9	5.55405	4.83268
OR4K1	0	0
MED15	13.6366	13.6656
C4orf29	2.84827	3.42619
COL5A3	0	0
TSPYL5	0	0
RBM10	26.8938	25.8975
RPS17	989.84	1007.42
AL121901.1	0	0
CNPY3	29.8846	28.7893
SSX3	0	0
PHOSPHO2	5.25792	5.99179
CLK2	17.5502	17.1903
HPCA	0.0327212	0.0312772
ABAT	8.4894	9.0997
RP11-58C22.1	0	0
DDX60L	0.978716	0.268572
SLC36A3	0	0
DUSP4	3.57008	4.23524
SYTL3	0.504434	0.796368
CTD-2267D19.3	5.29019	4.2297
TP53	117.092	115.225
METTL12	2.73031	3.05216
C7orf31	0.456186	0.201758
AC007431.1	0	0
RIMS1	8.56986	9.25464
USF2	94.5653	87.3453
ENC1	6.29793	5.48292
C9	0	0
MORN1	6.79121	5.21522
ADD1	43.6134	40.0688
ZNF749	1.15148	1.53368
PSTPIP2	0.359346	0.289611
NLRP8	0	0
SEPP1	20.1316	19.2076
DOLK	10.4312	10.5975
GABRB1	0	0
LRRC37A3	0.833976	0.930466
ANAPC2	20.764	19.0545
OVOL1	1.61848	1.60312
RP1-241P17.4	7.25705	6.05879
LRPPRC	30.9663	30.2009
SPNS2	0.25941	0.223886
AL603965.1	0	0
FRG2C	0.0650847	0.0207317
TMLHE	0	0.0438419
INSM1	0	0
ACTL7B	0.0186904	0
TDRKH	7.46769	8.47784
IGHMBP2	5.241	4.89358
SCAPER	4.58674	4.59055
MGRN1	28.7602	27.8364
ATF7	15.2036	12.288
NXPH4	21.4997	20.0477
DDX24	36.056	39.0416
ARHGAP26	3.18811	2.52778
TBC1D3G	1.39434	1.55415
EXOSC2	16.5816	17.1205
ACPP	37.5431	40.6941
HAGH	51.2484	45.0528
STXBP5L	21.3081	27.6204
KLK1	0	0.0629621
HMGB3	33.5029	34.3767
KCNK4	0	0
SFT2D2	7.25061	4.88381
CABP2	0	0
HNRNPM	138.865	134.409
FAM129B	39.6494	39.0523
SUCLG2	59.831	56.3462
CDH16	0	0
CD200R1	0	0.0263436
FAM206A	8.20675	7.70385
PRED58	0	0
XXbac-BPG181M17.5	1.43456e-42	8.75091e-16
DHDH	1.93171	1.24834
BCAS1	0.477918	0.543964
F13B	0	0
OR52R1	0	0.0553262
CBR3	1.48162	1.251
TARDBP	40.4799	37.8166
HCFC2	2.46794	3.06276
DNAJC12	7.67112	8.17103
STX11	0	0
ANKRD39	6.48796	6.69412
RP11-408E5.4	0	0.193161
SETD5	18.5863	20.1387
SPATA31A2	0	0
DEF6	5.80634	5.46548
APPL2	20.411	20.1868
NNAT	0.542424	0.279439
QTRT1	33.1442	32.2502
MUC1	0.119524	0.407122
POFUT1	16.1219	14.2284
COX17	92.0968	89.7811
FRMD3	0.568909	0.492478
LCN2	8.94265	7.99552
PHF17	7.13218	7.80545
IL17RB	2.52467	2.52098
ALOX12	0.0187887	0
FLJ30594	0	0
RNF43	2.72103	2.38606
GLG1	30.5294	29.9253
GPAT2	0	0
CD274	2.38522	2.40763
TRPT1	30.3965	31.6627
ESRRB	0	0
TDRD1	0.28104	0.126542
FBXO34	3.47727	3.38732
ACOT13	6.26739	6.35736
RNF13	9.11484	10.4587
PFAS	8.99227	9.67738
FAM178A	1.75489	2.05937
MRFAP1L1	33.9911	37.0402
SMARCB1	59.5668	55.6953
METTL1	7.79838	7.99772
TAC3	0	0
PF4V1	0	0
RBM20	0.045107	0.0537481
ST7	35.4325	36.5318
THPO	0.024743	0
TRIM45	2.44621	2.61093
POLR3G	3.05281	4.64856
AC003002.4	0.140087	9.23516e-19
NPNT	0.176859	0.232184
VSIG10L	0.778116	0.96973
ORC3	5.10637	5.18384
CDH24	1.87778	1.43484
OR2B11	0	0
CCDC90B	13.4205	15.3819
MARVELD1	13.1741	13.5837
PCIF1	19.2464	18.789
ST7-OT4	0.374946	0.458996
HNRNPDL	61.4516	60.0839
DUSP23	22.8719	20.8036
CASS4	0	0
BIRC5	14.1673	13.1796
DIO3	1.67006	1.77852
PSAP	240.288	240.483
FNDC5	0.127497	0.185908
FMO2	0	0
NMNAT2	0.931729	0.950784
PDCD4	79.5288	78.4683
SLC22A12	0	0
FOXM1	14.7062	16.945
UHRF1BP1	5.54549	6.23342
C3orf17	6.33364	7.07242
POTEM	0.0173434	0.0101035
CPEB2	0.757274	1.10837
KIAA1324L	8.95831	7.24157
DHX40	15.7918	17.0372
ARPP21	0	0
GFRA1	0.0765433	0
MOV10	18.2253	14.306
CCDC57	7.45808	7.87782
GSTM1	0.0376017	0
EXOC3L1	0.401291	0.358384
DCHS2	0	0
TP53RK	4.85256	4.19409
LASP1	20.5326	21.4045
CNTFR	0.0239118	0.0228362
SAFB2	18.9082	18.1599
DEFB113	0	0
TIA1	8.75799	9.21345
NPPB	0	0
FGFBP1	0	0
TAS2R5	0.0890314	0.0852043
NR1D1	2.88559	2.57392
TM4SF4	0	0
GALNTL5	0	0
MID2	4.76324	4.73928
ETAA1	2.33125	2.81842
KRTAP2-3	0	0
GAST	0	0
PHF13	3.92355	3.97283
TMEM78	0	0.0196587
ZNF468	3.25217	3.60594
CLDN7	175.1	183.153
FGF21	1.0852	1.78422
ARPC1B	30.6238	26.271
CTD-2410N18.5	0.991761	2.55699e-07
HEXIM1	8.32011	8.2321
NUMBL	9.83478	9.42363
C12orf43	7.79309	7.7926
NDUFA13	230.427	222.068
CTD-2370N5.3	0	0
FN3KRP	20.8147	19.7595
RAB3B	1.79559	2.05346
HDDC3	22.7531	26.1253
ZNF747	8.73599	8.67756
SFN	0.187509	0.322778
MAP2K7	14.397	13.517
RANGAP1	37.7768	38.3648
TBC1D3B	1.33869	1.39676
CMC1	42.2764	62.8796
GUCA2A	0	0
MTRNR2L1	0	0
KRTAP13-2	0	0
HADHA	49.907	51.4893
C2orf91	0	0
RBM45	6.2622	6.44658
SPTSSB	0.041555	0.0132152
HEPHL1	0.00773504	0.0221251
NCSTN	66.4171	58.5435
PNPLA6	30.8979	32.186
FBXW4	19.8116	19.6447
QRFP	0.544631	1.06703
CFI	0	0
HINT2	116.201	117.505
YIPF3	38.2791	37.6663
SMC4	25.5764	26.9511
C6orf57	13.5814	14.1686
ZNF491	0.622533	0.748563
ORC4	14.7149	13.0241
MEF2C	0.152	0.0613711
TMEM52B	0	0
MUL1	7.11833	6.63857
PNMA6A	1.16893	1.04448
IL17REL	0	0.0115877
ANKEF1	5.88493	5.76982
IGSF22	0.00977848	0
HEMGN	0	0
PCCA	12.0713	16.4738
MCEE	5.06943	7.39427
ATP8B2	2.81952	2.96788
TRABD2B	0.0522378	0.0442639
ZNF627	5.27709	5.36434
TMEM208	44.1626	49.2715
ZNF366	0	0
HIST1H1E	0.303722	0.218696
KAAG1	0	0.0336999
AC013269.5	0	0
VPS13C	2.89539	3.242
C6orf62	31.9598	32.8269
GOLIM4	8.48208	9.23866
FDXACB1	1.16415	0.876953
TNFSF13	12.6753	14.4307
ZBTB20	0.233746	0.139418
C11orf82	2.78327	2.45912
TRAPPC4	48.5539	48.1785
CCDC37	0	0
KATNAL1	2.16074	1.27517
AP001652.1	0	0.084762
RPA4	0.0617387	0
FCN3	0	0.0515799
CCDC129	0	0
ZNF846	2.08146	0.949517
PRR19	1.0604	0.851043
CHRNA3	0.0896612	0.204299
DNAH9	0.172237	0.126343
RAB5B	30.8262	30.7188
WFDC11	0	0
GSTZ1	34.4739	32.1347
COQ6	16.7738	14.8738
LTB4R	1.36804	1.4571
SIGLEC5	0.0250225	0
PLEKHG3	3.72744	3.59142
C12orf40	0	0
CCL22	0	0
COPS5	30.4965	31.4311
TBC1D25	4.67017	3.66514
KRT8	186.201	190.048
TLE2	9.73318	7.88689
CHST10	6.15338	8.1096
GALP	0	0
FOXG1	0.0169532	0.048542
GADD45G	16.0935	15.4911
AJAP1	0	0
AC009403.2	2.89141	2.17799
DOK5	0	0
USP17L29	0	0
FAM72C	1.29872	1.27768
GOSR1	24.2538	24.0708
SRF	12.0632	12.2476
SIGLEC15	0	0
PGBD5	0.367678	0.376327
RAB18	36.3506	37.0447
MTRNR2L6	0	0
ARMC7	5.1995	4.28107
WWTR1	0.289474	0.204256
ABCF3	24.8347	23.5333
LACC1	0.701038	0.80016
NAA11	0.02249	0.0859013
UBA52	792.923	821.292
AC022532.1	0.0537164	0.0769732
TDRD3	3.98131	4.38776
SAE1	27.9189	32.1614
CD1C	0	0
ZNF75A	6.20005	5.83784
CNDP2	279.807	277.532
KBTBD11	1.15826	1.23202
MXD3	12.5169	12.8332
CDC5L	6.29741	6.50835
TMBIM6	345.991	343.68
COG2	9.60011	10.1105
MEN1	13.8845	14.1033
KRI1	14.5877	14.0764
LOH12CR1	4.73799	9.2337
TAS2R19	0.106978	0.0512363
AC003002.6	0.000174977	0.579878
DPPA2	0	0
B3GNT8	0	0
C11orf87	0	0
NSF	23.0887	23.7295
HOXA5	1.07424	0.729266
PLEKHO1	1.82407	2.1923
AC140481.2	0	0
TM4SF19	0.342189	0.194439
TRIM58	0.0531209	0.0253385
ZNF396	1.67802	1.94844
KIAA1737	17.402	14.0137
PPARGC1A	0	0.0061882
ZDHHC12	34.1272	35.7662
RAB26	23.8428	21.9989
FANCG	6.81319	8.04157
GPATCH8	3.4078	2.70866
MARC2	9.19126	8.72985
TRMT112	241.662	239.917
RP11-343C2.9	1.46873e-42	1.04228e-20
RBPJ	23.4644	25.4592
ILDR1	0	0
IPO7	27.9946	29.2369
ZNF556	0.229388	0.190999
RINL	5.57641	6.02988
SMAD1	10.3844	10.6413
AL035406.1	0	0
SPAG4	1.09586	1.4428
PHYH	31.6437	30.5856
CTSL	37.8971	36.6266
PTGFR	1.88443	1.89966
ZNF354C	1.48898	1.61623
SLC10A1	0.0220481	0.0210524
QSER1	2.52045	2.86433
GOLGA8R	0.20904	0.14785
SALL2	4.58861	5.43285
ZBTB8OS	11.0714	10.2249
PROZ	0.129051	0.0925108
KREMEN1	5.69205	6.49998
JUP	92.428	94.5236
SYMPK	13.7869	11.184
ZFYVE1	4.51497	5.11833
TRIM15	0	0
MTFP1	13.666	12.8942
TMEM45A	1.16652	0.910848
SCAMP1	10.3352	10.6172
AP000867.1	0	0
SLC17A9	0	0.0329983
ERAP1	3.02896	3.16462
GABRP	0	0
AC105020.1	0	0.0174005
MS4A10	0	0
UBE2K	64.9942	67.0154
RP11-131H24.4	0	0
CABS1	0	0
CACNB1	0.740419	0.779366
EIF2AK4	14.3657	14.911
FADS2	221.925	222.905
DEFB127	0	0
SEMA3E	0.109774	0
SAMD11	9.76297	8.42051
OMD	0	0
CTCF	13.0508	12.8216
OR4C16	0	0
FHL5	0	0
SLC39A10	8.45108	9.14386
MSLNL	0	0
PET100	51.4425	58.146
AP000758.1	0	0
WDR75	13.0251	13.1533
PPP1R3A	0	0
TMEM55A	2.93598	3.27478
GDF11	4.56367	4.55107
LAT2	1.27731	0.989172
FXN	17.6972	24.1189
BMPR1B	25.8236	27.6437
HLA-DPB1	0.0985332	0.0898828
GPR137	26.7779	28.0799
BTBD1	20.5874	21.2106
TRAIP	2.95819	2.87247
RORA	0.426103	0.383704
RSPH9	1.68096	1.70351
FXYD6-FXYD2	6.26365e-58	0
RALY	59.8153	56.5151
S100A5	0	0
OR4F17	0	0
RIPK3	0	0
VSTM2B	0	0
ABCC4	30.4081	33.495
CREM	12.4659	12.3557
VPS37B	11.9933	11.9904
PRR22	0.950442	0.894519
UBASH3B	0.00591078	0
TPBGL	0.0933127	0.0742001
PSMD10	59.3762	54.0313
SACM1L	16.1558	17.5919
ZNF385D	0	0
UTY	1.33422	1.44603
PTGES3	147.894	150.428
MIPOL1	14.6674	13.5802
NYAP2	0	0
RPS13	826.902	866.822
RPL3L	0.123097	0.254626
NKX2-2	0.0215284	0.0411102
LGR4	4.06151	2.41817
CALCA	0.187345	0.392984
ADAP1	1.4089	1.45699
KIF7	1.02692	0.76068
TPI1	394.546	430.727
MAGEA12	19.7187	19.4154
EVI5L	9.35526	10.4315
IL31RA	0	0.0213874
FAM167B	0.235088	0.225309
YWHAZ	188.844	202.316
MUC22	0	0
OR2A25	0	0
C7orf34	0.0874135	0
WDR49	0	0
EFHC1	3.06656	3.54901
ZNF107	2.12854	2.1598
AC104841.2	4.69077	3.80017
NSUN3	2.54778	2.91412
MPP7	3.86882	3.5926
NECAP2	6.77209	6.41685
LINGO1	0.032601	0.0537723
FAM107B	8.59748	7.87687
MT1A	0	0
FAM8A1	7.98059	8.80763
TNKS2	7.66882	7.92779
FUBP1	27.3322	28.3209
CRYBA1	0	0
ATRNL1	0.469375	0.384729
PRG4	0.0116837	0.0334337
PDZRN3	1.8585	1.53279
ITGAE	1.62987	1.58582
ADAT3	4.41371	4.07977
PEX26	11.1315	10.3477
DDT	143.964	161.496
GRK4	3.78181	2.24786
RPL5	684.771	704.869
APOA5	0.0240923	0.023008
OR1J1	0	0
OR1C1	0	0
METTL18	4.37085	3.40912
RNF130	22.7615	24.2922
LL22NC03-75H12.2	0.0548332	0
ZNF669	2.38088	2.80075
DEFB126	0.101413	0.195235
PRKRIP1	7.78197	7.537
FAM195A	35.3224	33.2396
KIAA0930	40.4597	36.4357
MKL1	5.19699	5.01584
ANKHD1-EIF4EBP3	1.00219	8.93966e-05
LRRC8C	0.0339032	0.0484778
DOCK2	0.00895543	0
DUOX2	0.0313417	0.0369622
COMTD1	16.5803	14.132
RELT	1.17713	1.24982
LRRC28	4.72552	5.79526
NRGN	4.22719	3.94972
CYP46A1	0.282801	0.48483
HSPA6	0.297241	0.370333
SYCP2	0.0520691	0.513398
DDR1	55.6426	55.2459
HIST1H2AJ	0.859204	0.666478
TIPIN	12.3188	13.0518
ZNF835	0	0
DDX4	0	0
PRPF18	8.02363	8.24814
GCAT	34.1923	40.0338
ZNF492	0.12343	0.197753
ZBTB8A	2.28904	2.12493
URAD	0	0
CAPZA3	0	0
EIF3E	169.264	181.441
C11orf16	0.027711	0
FRRS1L	0	0
ABCG4	0	0
TIMP2	8.85698	9.47548
AZI2	12.7789	13.8851
CHURC1-FNTB	0.34623	1.40422
BSDC1	38.7836	33.7937
CTNNBIP1	34.1921	34.2567
MEX3B	1.9188	1.82071
TMBIM1	42.8448	38.6009
CYP2J2	1.39896	1.26695
SLC7A6OS	4.34894	4.2888
MSANTD1	0.0221712	0.0961048
GPR20	0	0.0601896
ACYP2	18.4645	20.2967
HMGB2	69.7863	68.8593
SCLT1	2.49928	2.68676
CKAP2L	1.79142	2.05591
CBX5	14.575	15.4615
C11orf70	0.901854	0.942801
CARD8	4.96695	4.77206
RTN2	0.552377	0.567136
TPP1	34.9951	32.4191
C19orf38	0.205619	0.189865
TEN1	14.6225	17.7194
PPFIBP2	19.1633	19.0706
FOXC1	0	0.0353504
SCCPDH	17.5523	16.8359
HIST3H3	0	0
DNHD1	0.468427	0.344512
PRMT8	0	0
UGDH	17.7537	20.2393
RABGAP1L	5.16564	4.6637
SEC31A	48.6012	51.5096
AADACL3	0	0
PTPN21	0.715117	0.799264
AC005082.1	0	0
H2AFB1	0	0
CRNN	0	0
TMEM186	7.02116	6.90256
C11orf86	0	0
MAGEH1	0	0
CERCAM	0.263822	0.247423
TAF1	6.42318	5.32293
PDE9A	14.2407	15.0274
AL355149.2	0	0
PTGES3L-AARSD1	0.843375	0.918958
ANKDD1A	0.597783	0.646664
ACTL6B	0.0618846	0.0295715
UBB	1072.71	1018.48
CLEC5A	0	0
HSD17B13	0	0.0352104
TMEM99	14.8207	14.7752
RAB40B	10.3911	12.107
DENND2A	0.0123298	0.0588235
KIAA0825	0.249393	0.336893
PDPR	2.05362	2.72034
CFB	0.154489	0.110291
SIK1	3.66726	3.90143
DSG3	0	0.00712234
ACAP3	16.4189	16.3441
KDM2A	15.2537	14.9111
