Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Chronic gastritis	1/86	0.0904938789441273	0.10984966866296952	0	0	11.14453781512605	26.774451939878727	MAPK3
Curvature of digit	1/86	0.0904938789441273	0.10984966866296952	0	0	11.14453781512605	26.774451939878727	SMAD4
Postnatal growth retardation	1/86	0.0904938789441273	0.10984966866296952	0	0	11.14453781512605	26.774451939878727	CREBBP
Multiple tumors	1/87	0.09149865447229137	0.11086493409986226	0	0	11.014396456256922	26.340169264282206	CTNNB1
Chronic active hepatitis	1/87	0.09149865447229137	0.11086493409986226	0	0	11.014396456256922	26.340169264282206	SMAD2
DOSAGE-SENSITIVE SEX REVERSAL	1/87	0.09149865447229137	0.11086493409986226	0	0	11.014396456256922	26.340169264282206	MAPK3
Retroviridae Infections	1/88	0.09250237037972571	0.11180672062420947	0	0	10.887246852764093	25.917319863885282	SMAD4
Abnormality of the skeletal system	1/88	0.09250237037972571	0.11180672062420947	0	0	10.887246852764093	25.917319863885282	CREBBP
Iron Overload	1/88	0.09250237037972571	0.11180672062420947	0	0	10.887246852764093	25.917319863885282	HIF1A
Blepharophimosis	1/88	0.09250237037972571	0.11180672062420947	0	0	10.887246852764093	25.917319863885282	SMAD4
Malaria, Falciparum	1/89	0.09350502774722416	0.11274263113599982	0	0	10.762987012987013	25.505481613016396	CREBBP
Acute Kidney Insufficiency	1/89	0.09350502774722416	0.11274263113599982	0	0	10.762987012987013	25.505481613016396	GSK3B
Bronchioloalveolar Adenocarcinoma	1/89	0.09350502774722416	0.11274263113599982	0	0	10.762987012987013	25.505481613016396	MAPK1
Congenital clinodactyly	1/89	0.09350502774722416	0.11274263113599982	0	0	10.762987012987013	25.505481613016396	SMAD4
Short palm	1/90	0.09450662760956516	0.11346540396893082	0	0	10.641519529159979	25.104252434640532	SMAD4
Gaucher Disease	1/90	0.09450662760956516	0.11346540396893082	0	0	10.641519529159979	25.104252434640532	MAPK1
Skin carcinoma	1/90	0.09450662760956516	0.11346540396893082	0	0	10.641519529159979	25.104252434640532	CTNNB1
Periodontitis, Juvenile	1/90	0.09450662760956516	0.11346540396893082	0	0	10.641519529159979	25.104252434640532	SMAD4
Hip circumference	1/90	0.09450662760956516	0.11346540396893082	0	0	10.641519529159979	25.104252434640532	CDK6
Bacteremia	1/90	0.09450662760956516	0.11346540396893082	0	0	10.641519529159979	25.104252434640532	KAT5
Motor neuron atrophy	1/90	0.09450662760956516	0.11346540396893082	0	0	10.641519529159979	25.104252434640532	HIF1A
Acute Cerebrovascular Accidents	1/91	0.09550717106974846	0.11445792649438907	0	0	10.522751322751322	24.71324912687108	CDK6
Lymphadenopathy	1/91	0.09550717106974846	0.11445792649438907	0	0	10.522751322751322	24.71324912687108	SMAD4
Prolactinoma	1/91	0.09550717106974846	0.11445792649438907	0	0	10.522751322751322	24.71324912687108	FOS
Stereotypic Movement Disorder	1/92	0.0965066591594856	0.11537569723969979	0	0	10.406593406593407	24.332106297541305	CREBBP
Thyroid associated opthalmopathies	1/92	0.0965066591594856	0.11537569723969979	0	0	10.406593406593407	24.332106297541305	FOS
Acute kidney injury	1/92	0.0965066591594856	0.11537569723969979	0	0	10.406593406593407	24.332106297541305	GSK3B
Dejerine-Sottas Disease (disorder)	1/92	0.0965066591594856	0.11537569723969979	0	0	10.406593406593407	24.332106297541305	MAPK3
Speech Disorders	1/93	0.09750509294280582	0.11600756539882016	0	0	10.29296066252588	23.960475343992155	CTNNB1
Osteoarthritis, Knee	1/93	0.09750509294280582	0.11600756539882016	0	0	10.29296066252588	23.960475343992155	MAPK8
PARKINSON DISEASE, LATE-ONSET	1/93	0.09750509294280582	0.11600756539882016	0	0	10.29296066252588	23.960475343992155	MAPK3
Intraepithelial Neoplasia	1/93	0.09750509294280582	0.11600756539882016	0	0	10.29296066252588	23.960475343992155	SMAD4
Joint laxity	1/93	0.09750509294280582	0.11600756539882016	0	0	10.29296066252588	23.960475343992155	CREBBP
Manic	1/93	0.09750509294280582	0.11600756539882016	0	0	10.29296066252588	23.960475343992155	GSK3B
Panic Disorder	1/93	0.09750509294280582	0.11600756539882016	0	0	10.29296066252588	23.960475343992155	PGR
Pregnancy Complications	1/93	0.09750509294280582	0.11600756539882016	0	0	10.29296066252588	23.960475343992155	HIF1A
Gastric ulcer	1/95	0.09949880184268921	0.11802410428787459	0	0	10.072948328267477	23.244433034928196	HIF1A
Intermittent migraine headaches	1/95	0.09949880184268921	0.11802410428787459	0	0	10.072948328267477	23.244433034928196	SMAD4
Pachygyria	1/95	0.09949880184268921	0.11802410428787459	0	0	10.072948328267477	23.244433034928196	CDK6
Congenital diaphragmatic hernia	1/95	0.09949880184268921	0.11802410428787459	0	0	10.072948328267477	23.244433034928196	SMAD2
Polyneuropathy	1/95	0.09949880184268921	0.11802410428787459	0	0	10.072948328267477	23.244433034928196	MAPK3
Retinal Detachment	1/96	0.10049407907293631	0.11884778812517917	0	0	9.96641604010025	22.899400276475088	CTNNB1
Sparse hair	1/96	0.10049407907293631	0.11884778812517917	0	0	9.96641604010025	22.899400276475088	SMAD4
Thin, sparse hair	1/96	0.10049407907293631	0.11884778812517917	0	0	9.96641604010025	22.899400276475088	SMAD4
IMMUNE SUPPRESSION	1/96	0.10049407907293631	0.11884778812517917	0	0	9.96641604010025	22.899400276475088	MAPK3
MAJOR AFFECTIVE DISORDER 2	1/96	0.10049407907293631	0.11884778812517917	0	0	9.96641604010025	22.899400276475088	GSK3B
Acute leukemia	2/492	0.10102129523864793	0.11939979538978436	0	0	3.9771428571428573	9.117297500178042	CREBBP;MAPK1
Neoplasms, Intracranial	1/97	0.10148830622742014	0.11966531629800285	0	0	9.862103174603174	22.56263499711162	MAPK8
Sweating	1/97	0.10148830622742014	0.11966531629800285	0	0	9.862103174603174	22.56263499711162	FOS
Hyperhidrosis disorder	1/97	0.10148830622742014	0.11966531629800285	0	0	9.862103174603174	22.56263499711162	FOS
Increased sweating	1/97	0.10148830622742014	0.11966531629800285	0	0	9.862103174603174	22.56263499711162	FOS
Mycobacterium Infections	1/98	0.10248148436734027	0.12069226692039178	0	0	9.759941089837998	22.233859615850243	MAPK1
Myelofibrosis	1/98	0.10248148436734027	0.12069226692039178	0	0	9.759941089837998	22.233859615850243	NCOR2
Rhinitis	1/100	0.10446469781910508	0.12265789284080139	0	0	9.561808561808562	21.59922753970687	HIF1A
Abnormal heart beat	1/100	0.10446469781910508	0.12265789284080139	0	0	9.561808561808562	21.59922753970687	CREBBP
Myalgia	1/100	0.10446469781910508	0.12265789284080139	0	0	9.561808561808562	21.59922753970687	CTNNB1
ECG abnormality	1/100	0.10446469781910508	0.12265789284080139	0	0	9.561808561808562	21.59922753970687	CREBBP
Rash and Dermatitis Adverse Event Associated with Chemoradiation	1/100	0.10446469781910508	0.12265789284080139	0	0	9.561808561808562	21.59922753970687	MAPK1
Hypertension, Portal	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	SMAD4
Generalized Absence Seizures	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Single Seizure	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Sleep disturbances	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	KAT5
Gustatory seizure	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Seizures, Auditory	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Seizures, Clonic	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Seizures, Sensory	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Seizures, Somatosensory	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Vertiginous seizure	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Xeroderma Pigmentosum	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	MAPK8
Jacksonian Seizure	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Atonic Absence Seizures	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Non-epileptic convulsion	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Nonepileptic Seizures	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Olfactory seizure	1/101	0.10545473521199025	0.12265789284080139	0	0	9.465714285714286	21.292873143821897	FOS
Inflammatory Breast Carcinoma	1/102	0.10644372781945091	0.12344472251521757	0	0	9.371522866572372	20.9935120892893	PGR
Adult Acute Myeloblastic Leukemia	1/102	0.10644372781945091	0.12344472251521757	0	0	9.371522866572372	20.9935120892893	HIF1A
Cardiac conduction abnormality	1/102	0.10644372781945091	0.12344472251521757	0	0	9.371522866572372	20.9935120892893	CREBBP
Childhood Acute Myeloid Leukemia	1/102	0.10644372781945091	0.12344472251521757	0	0	9.371522866572372	20.9935120892893	CREBBP
Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	1/102	0.10644372781945091	0.12344472251521757	0	0	9.371522866572372	20.9935120892893	HIF1A
Epileptic Seizures	1/103	0.10743167667166997	0.1243713724657375	0	0	9.279178338001868	20.7009208037458	FOS
Specific learning disability	1/103	0.10743167667166997	0.1243713724657375	0	0	9.279178338001868	20.7009208037458	SMAD4
Electrocardiogram abnormal	1/103	0.10743167667166997	0.1243713724657375	0	0	9.279178338001868	20.7009208037458	CREBBP
Respiratory distress	1/104	0.10841858279105103	0.1252202929896642	0	0	9.188626907073509	20.414884910795575	CREBBP
Tonic Seizures	1/104	0.10841858279105103	0.1252202929896642	0	0	9.188626907073509	20.414884910795575	FOS
Ischemia	1/104	0.10841858279105103	0.1252202929896642	0	0	9.188626907073509	20.414884910795575	HIF1A
Electrocardiographic changes	1/104	0.10841858279105103	0.1252202929896642	0	0	9.188626907073509	20.414884910795575	CREBBP
Premature Obstetric Labor	1/105	0.10940444726923505	0.12621132205417013	0	0	9.09981684981685	20.13519876202632	PGR
Ehlers-Danlos Syndrome	1/105	0.10940444726923505	0.12621132205417013	0	0	9.09981684981685	20.13519876202632	SMAD4
Cataract	2/519	0.11047057779272043	0.1273668366261663	0	0	3.7642166344294004	8.29259204851287	CREBBP;XRCC5
Dermatitis, Allergic Contact	1/107	0.11137305541261804	0.1281828580652218	0	0	8.92722371967655	19.594094214759313	MAPK1
Hairy Cell Leukemia	1/107	0.11137305541261804	0.1281828580652218	0	0	8.92722371967655	19.594094214759313	MAPK1
White Blood Cell Count procedure	1/107	0.11137305541261804	0.1281828580652218	0	0	8.92722371967655	19.594094214759313	CDK6
Carcinoma, Lewis Lung	1/108	0.11235580119112362	0.12893823785733247	0	0	8.84334668446818	19.332304412306982	MAPK1
Severe myopia	1/108	0.11235580119112362	0.12893823785733247	0	0	8.84334668446818	19.332304412306982	FOS
Vesico-Ureteral Reflux	1/108	0.11235580119112362	0.12893823785733247	0	0	8.84334668446818	19.332304412306982	CDK6
Malabsorption	1/108	0.11235580119112362	0.12893823785733247	0	0	8.84334668446818	19.332304412306982	CTNNB1
Congenital ocular coloboma (disorder)	1/108	0.11235580119112362	0.12893823785733247	0	0	8.84334668446818	19.332304412306982	CREBBP
Oligospermia	1/109	0.113337509489395	0.12991386026787877	0	0	8.761022927689595	19.07612080351189	PGR
Convulsive Seizures	1/109	0.113337509489395	0.12991386026787877	0	0	8.761022927689595	19.07612080351189	FOS
Undergrowth	2/529	0.11403053364113323	0.13050775037648213	0	0	3.6908918406072106	8.013992955173077	SMAD4;CREBBP
Hyperplastic Polyp	1/110	0.11431818134243751	0.13050775037648213	0	0	8.680209698558322	18.825375384313688	MAPK1
Aggressive reaction	1/110	0.11431818134243751	0.13050775037648213	0	0	8.680209698558322	18.825375384313688	MAPK3
Luminal A Breast Carcinoma	1/110	0.11431818134243751	0.13050775037648213	0	0	8.680209698558322	18.825375384313688	PGR
Borderline Personality Disorder	1/110	0.11431818134243751	0.13050775037648213	0	0	8.680209698558322	18.825375384313688	HDAC2
Neutrophil count (procedure)	1/110	0.11431818134243751	0.13050775037648213	0	0	8.680209698558322	18.825375384313688	CDK6
Dry skin	1/110	0.11431818134243751	0.13050775037648213	0	0	8.680209698558322	18.825375384313688	MAPK1
Kartagener Syndrome	1/111	0.11529781781493414	0.13147412828204094	0	0	8.600865800865801	18.579906625982126	CREBBP
Plasmacytoma	1/111	0.11529781781493414	0.13147412828204094	0	0	8.600865800865801	18.579906625982126	MAPK3
Skin Erosion	1/112	0.11627641991829156	0.1323607661894097	0	0	8.522951522951523	18.3395591765212	MAPK3
Uric acid measurement (procedure)	1/112	0.11627641991829156	0.1323607661894097	0	0	8.522951522951523	18.3395591765212	KAT5
Merkel cell carcinoma	1/112	0.11627641991829156	0.1323607661894097	0	0	8.522951522951523	18.3395591765212	SMAD4
Erythema	1/113	0.1172539887068551	0.13324316898506264	0	0	8.446428571428571	18.104183565431285	MAPK1
Lipodystrophy	1/113	0.1172539887068551	0.13324316898506264	0	0	8.446428571428571	18.104183565431285	HDAC3
Paresis	1/113	0.1172539887068551	0.13324316898506264	0	0	8.446428571428571	18.104183565431285	GSK3B
Failure to gain weight	2/539	0.11762140017124234	0.1335838213560688	0	0	3.620297951582868	7.748466815786868	SMAD4;CREBBP
Gingival Diseases	1/114	0.1182305252425444	0.13419844100806044	0	0	8.37126000842815	17.873635934356088	HIF1A
Pediatric failure to thrive	2/543	0.11906617199172595	0.13506932204690336	0	0	3.59279112754159	7.645732116188514	SMAD4;CREBBP
Epileptic drop attack	1/115	0.11920603053083924	0.1351503503435175	0	0	8.297410192147034	17.647777784279164	FOS
Acute Myeloid Leukemia, M1	1/116	0.12018050561999473	0.135943011798104	0	0	8.224844720496895	17.42647572499955	CDK6
Alzheimer Disease, Early Onset	1/116	0.12018050561999473	0.135943011798104	0	0	8.224844720496895	17.42647572499955	GSK3B
Ischemic cardiomyopathy	1/116	0.12018050561999473	0.135943011798104	0	0	8.224844720496895	17.42647572499955	HIF1A
Complex partial seizures	1/116	0.12018050561999473	0.135943011798104	0	0	8.224844720496895	17.42647572499955	FOS
Hypogonadism, Isolated Hypogonadotropic	1/117	0.1211539515583106	0.13680906479569094	0	0	8.153530377668309	17.209601247902125	CTNNB1
Teratoma	1/117	0.1211539515583106	0.13680906479569094	0	0	8.153530377668309	17.209601247902125	HIF1A
Joint stiffness	1/117	0.1211539515583106	0.13680906479569094	0	0	8.153530377668309	17.209601247902125	SMAD4
Erectile dysfunction	1/118	0.12212636934961266	0.13767099284559647	0	0	8.083435083435084	16.997030510778643	HDAC3
Anorexia	1/118	0.12212636934961266	0.13767099284559647	0	0	8.083435083435084	16.997030510778643	SMAD4
Convulsions	1/118	0.12212636934961266	0.13767099284559647	0	0	8.083435083435084	16.997030510778643	FOS
Retrognathia	1/119	0.12309776006553728	0.13844992945867662	0	0	8.01452784503632	16.788644123639525	CREBBP
Giant Cell Arteritis	1/119	0.12309776006553728	0.13844992945867662	0	0	8.01452784503632	16.788644123639525	MAPK8
Von Hippel-Lindau Syndrome	1/119	0.12309776006553728	0.13844992945867662	0	0	8.01452784503632	16.788644123639525	HIF1A
Premature Birth	1/119	0.12309776006553728	0.13844992945867662	0	0	8.01452784503632	16.788644123639525	MAPK1
Acute Myeloid Leukemia (AML-M2)	1/121	0.12503746434225704	0.14031192731588502	0	0	7.880158730158731	16.383967972675826	CDK6
Adult Acute Lymphocytic Leukemia	1/121	0.12503746434225704	0.14031192731588502	0	0	7.880158730158731	16.383967972675826	XRCC5
Juvenile Myelomonocytic Leukemia	1/121	0.12503746434225704	0.14031192731588502	0	0	7.880158730158731	16.383967972675826	MAPK1
Polyhydramnios	1/121	0.12503746434225704	0.14031192731588502	0	0	7.880158730158731	16.383967972675826	CREBBP
Hyperplasia	1/123	0.12697307262878257	0.14224153059662256	0	0	7.750195160031225	15.994699639424006	HIF1A
Absence Seizures	1/123	0.12697307262878257	0.14224153059662256	0	0	7.750195160031225	15.994699639424006	FOS
Peripheral T-Cell Lymphoma	1/123	0.12697307262878257	0.14224153059662256	0	0	7.750195160031225	15.994699639424006	CDK6
Encephalitis, St. Louis	1/124	0.1279393433544284	0.1431615881728023	0	0	7.686798296554394	15.805587027633496	MAPK1
Upward slant of palpebral fissure	1/124	0.1279393433544284	0.1431615881728023	0	0	7.686798296554394	15.805587027633496	CDK6
Familial M??ni??re disease	1/125	0.12890459317117553	0.14391552940252778	0	0	7.624423963133641	15.620025745756442	FOS
Tetralogy of Fallot	1/125	0.12890459317117553	0.14391552940252778	0	0	7.624423963133641	15.620025745756442	HIF1A
Congenital hypoplasia of lung	1/125	0.12890459317117553	0.14391552940252778	0	0	7.624423963133641	15.620025745756442	MAPK3
Peripheral Arterial Diseases	1/125	0.12890459317117553	0.14391552940252778	0	0	7.624423963133641	15.620025745756442	HIF1A
Generalized seizures	1/126	0.12986882309792863	0.1447465720194182	0	0	7.5630476190476195	15.437922649005321	FOS
Hypogonadotropic hypogonadism	1/126	0.12986882309792863	0.1447465720194182	0	0	7.5630476190476195	15.437922649005321	CTNNB1
Myocarditis	1/126	0.12986882309792863	0.1447465720194182	0	0	7.5630476190476195	15.437922649005321	MAPK3
Interstitial lung fibrosis	1/127	0.13083203417369998	0.14573788352682315	0	0	7.502645502645502	15.259187734338411	HIF1A
Seizures, Focal	1/129	0.13275540385552057	0.1477137592195229	0	0	7.384672619047619	14.911477387157237	FOS
liposarcoma	1/129	0.13275540385552057	0.1477137592195229	0	0	7.384672619047619	14.911477387157237	CDK6
Lyme Disease	1/130	0.13371556451170172	0.1486983332830016	0	0	7.327057954964932	14.742336530237585	MAPK1
Sleep Apnea, Obstructive	1/132	0.13563284259300215	0.1504914966972917	0	0	7.214467466375863	14.413090019979574	CREBBP
Mouth Neoplasms	1/132	0.13563284259300215	0.1504914966972917	0	0	7.214467466375863	14.413090019979574	CTNNB1
Cardiac Arrhythmia	1/132	0.13563284259300215	0.1504914966972917	0	0	7.214467466375863	14.413090019979574	CREBBP
Nausea and vomiting	1/132	0.13563284259300215	0.1504914966972917	0	0	7.214467466375863	14.413090019979574	CTNNB1
Thyroid Gland Follicular Adenoma	1/134	0.13754606977726383	0.1525286287535632	0	0	7.105263157894737	14.095395225480692	HIF1A
Flexion contractures of joints	1/135	0.13850116684009856	0.15324358796033313	0	0	7.051883439943142	13.940702854507963	CREBBP
Hirschsprung Disease	1/135	0.13850116684009856	0.15324358796033313	0	0	7.051883439943142	13.940702854507963	CREBBP
Hormone refractory prostate cancer	1/135	0.13850116684009856	0.15324358796033313	0	0	7.051883439943142	13.940702854507963	CREBBP
Mycoses	1/135	0.13850116684009856	0.15324358796033313	0	0	7.051883439943142	13.940702854507963	HIF1A
Flexion contracture	1/136	0.1394552542319498	0.15412654007168486	0	0	6.999294532627866	13.788690632752697	CREBBP
